device,ecommerce,event_name,event_previous_timestamp,event_timestamp,geo,items,traffic_source,user_first_touch_timestamp,user_id
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,1593877224301659,1593877788888495,"{""city"":""Wentzville"",""state"":""MO""}",[],google,1593877224301659,UA000000107364370
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",guest,1593878206879066,1593878252433525,"{""city"":""Lincoln"",""state"":""NE""}","[{""coupon"":null,""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1195,""price_in_usd"":1195,""quantity"":1}]",google,1593877221380744,UA000000107364350
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877995589500,"{""city"":""Los Angeles"",""state"":""CA""}",[],google,1593877995589500,UA000000107371380
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877461533427,"{""city"":""Frisco"",""state"":""TX""}",[],google,1593877461533427,UA000000107366547
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",add_item,1593876682856114,1593877660687388,"{""city"":""New York"",""state"":""NY""}","[{""coupon"":null,""item_id"":""M_PREM_K"",""item_name"":""Premium King Mattress"",""item_revenue_in_usd"":1995,""price_in_usd"":1995,""quantity"":1}]",email,1593876682856114,UA000000107359535
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1593879016633833,1593879018964268,"{""city"":""Maple Grove"",""state"":""MN""}",[],google,1593878862299265,UA000000107379188
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593879261047516,"{""city"":""Westland"",""state"":""MI""}",[],youtube,1593879261047516,UA000000107382872
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1593876776919894,"{""city"":""Cape Coral"",""state"":""FL""}",[],instagram,1593876776919894,UA000000107360337
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878560802127,"{""city"":""Hayward"",""state"":""CA""}",[],direct,1593878560802127,UA000000107376481
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876707066055,"{""city"":""Bethlehem"",""state"":""PA""}",[],direct,1593876707066055,UA000000107359755
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",premium,1593877790106863,1593878220055234,"{""city"":""Parsons"",""state"":""KS""}",[],google,1593877790106863,UA000000107369580
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",add_item,1593877868268844,1593878009367960,"{""city"":""Hollywood"",""state"":""FL""}","[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]",instagram,1593877868268844,UA000000107370279
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876700914704,"{""city"":""Durham"",""state"":""NC""}",[],youtube,1593876700914704,UA000000107359699
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1593877025398238,"{""city"":""New York"",""state"":""NY""}",[],google,1593877025398238,UA000000107362550
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",add_item,1593876548744119,1593876831113648,"{""city"":""Hartford"",""state"":""AL""}","[{""coupon"":null,""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1195,""price_in_usd"":1195,""quantity"":1}]",google,1593876548744119,UA000000107358411
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877728446333,"{""city"":""Villa Rica"",""state"":""GA""}",[],google,1593877728446333,UA000000107369024
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593879068011514,"{""city"":""Ankeny"",""state"":""IA""}",[],facebook,1593879068011514,UA000000107381041
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877063514770,"{""city"":""New York"",""state"":""NY""}",[],google,1593877063514770,UA000000107362902
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876498259824,"{""city"":""San Antonio"",""state"":""TX""}",[],facebook,1593876498259824,UA000000107357951
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593877934786127,"{""city"":""New York"",""state"":""NY""}",[],direct,1593877934786127,UA000000107370837
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878370216323,"{""city"":""Johns Creek"",""state"":""GA""}",[],google,1593878370216323,UA000000107374815
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877745345227,"{""city"":""Menlo Park"",""state"":""CA""}",[],facebook,1593877745345227,UA000000107369177
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878205135668,"{""city"":""Tucson"",""state"":""AZ""}",[],google,1593878205135668,UA000000107373278
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876731975098,"{""city"":""Midlothian"",""state"":""TX""}",[],google,1593876731975098,UA000000107359942
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877136945506,"{""city"":""Forest Hills"",""state"":""TN""}",[],google,1593877136945506,UA000000107363555
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",press,1593878323791154,1593878328036473,"{""city"":""Aurora"",""state"":""IL""}",[],google,1593878323791154,UA000000107374406
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877744651843,"{""city"":""Las Vegas"",""state"":""NV""}",[],google,1593877744651843,UA000000107369171
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",guest,1593878209478960,1593879061657308,"{""city"":""Las Vegas"",""state"":""NV""}","[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1}]",google,1593878114796343,UA000000107372452
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",careers,1593878436984839,1593878541308171,"{""city"":""Birmingham"",""state"":""AL""}",[],google,1593877715595422,UA000000107368898
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",email_coupon,1593878230531786,1593878495137702,"{""city"":""Belton"",""state"":""MO""}",[],google,1593878230531786,UA000000107373534
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",email_coupon,1593878592351578,1593878611774587,"{""city"":""Orlando"",""state"":""FL""}",[],direct,1593878592351578,UA000000107376770
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",premium,1593876505990685,1593876609208544,"{""city"":""Fremont"",""state"":""CA""}",[],direct,1593876505990685,UA000000107358016
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876897174202,"{""city"":""Hampton"",""state"":""VA""}",[],facebook,1593876897174202,UA000000107361415
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",reviews,1593878052788081,1593878931540512,"{""city"":""Irving"",""state"":""TX""}",[],google,1593878052788081,UA000000107371892
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877982117812,"{""city"":""Mount Morris"",""state"":""MI""}",[],google,1593877982117812,UA000000107371237
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1593878920420780,"{""city"":""Wildomar"",""state"":""CA""}",[],facebook,1593878920420780,UA000000107379685
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1593877979471110,"{""city"":""Minneapolis"",""state"":""MN""}",[],google,1593877979471110,UA000000107371220
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",add_item,1593876894782422,1593877434645735,"{""city"":""Cranston"",""state"":""RI""}","[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]",google,1593876894782422,UA000000107361395
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878734159203,"{""city"":""Chula Vista"",""state"":""CA""}",[],google,1593878734159203,UA000000107378018
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",delivery,1593877064191121,1593877318028906,"{""city"":""Fairview"",""state"":""OK""}",[],google,1593877064191121,UA000000107362908
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1593877158110599,1593878450883563,"{""city"":""Dallas"",""state"":""TX""}",[],instagram,1593877158110599,UA000000107363749
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876510880041,"{""city"":""Decatur"",""state"":""IL""}",[],google,1593876510880041,UA000000107358073
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878997841705,"{""city"":""Baltimore"",""state"":""MD""}",[],google,1593878997841705,UA000000107380379
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878576659868,"{""city"":""Oakland"",""state"":""CA""}",[],facebook,1593878576659868,UA000000107376638
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877515024966,"{""city"":""Dover"",""state"":""OH""}",[],instagram,1593877515024966,UA000000107367064
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1593877592762994,1593878903769003,"{""city"":""St. Petersburg"",""state"":""FL""}",[],google,1593876591994761,UA000000107358756
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593877230211544,"{""city"":""Alcoa"",""state"":""TN""}",[],google,1593877230211544,UA000000107364431
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593877274331725,"{""city"":""Chico"",""state"":""CA""}",[],facebook,1593877274331725,UA000000107364843
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1593877113398508,1593877159769342,"{""city"":""Reedley"",""state"":""CA""}",[],google,1593877113398508,UA000000107363336
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876915889358,"{""city"":""Emporia"",""state"":""KS""}",[],instagram,1593876915889358,UA000000107361550
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593878813449762,"{""city"":""St. Paul"",""state"":""MN""}",[],instagram,1593878813449762,UA000000107378724
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",foam,1593877208052577,1593877705940175,"{""city"":""San Diego"",""state"":""CA""}",[],google,1593877208052577,UA000000107364194
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876937549563,"{""city"":""Lynchburg"",""state"":""VA""}",[],google,1593876937549563,UA000000107361741
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1593877536131140,1593877627314538,"{""city"":""Tahlequah"",""state"":""OK""}",[],facebook,1593877383657837,UA000000107365811
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1593878124591932,1593878985786840,"{""city"":""Round Rock"",""state"":""TX""}",[],google,1593878124591932,UA000000107372538
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877074562367,"{""city"":""Bangor"",""state"":""ME""}",[],facebook,1593877074562367,UA000000107362994
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593879156628480,"{""city"":""Granite City"",""state"":""IL""}",[],google,1593879156628480,UA000000107381882
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",checkout,1593877300822328,1593877624253602,"{""city"":""Sierra Madre"",""state"":""CA""}","[{""coupon"":null,""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":945,""price_in_usd"":945,""quantity"":1}]",google,1593876689322051,UA000000107359587
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876819028200,"{""city"":""Grand Rapids"",""state"":""MI""}",[],facebook,1593876819028200,UA000000107360738
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",checkout,1593879005136296,1593879119708237,"{""city"":""Watervliet"",""state"":""NY""}","[{""coupon"":null,""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1195,""price_in_usd"":1195,""quantity"":1}]",direct,1593877522936896,UA000000107367139
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",delivery,1593878591684899,1593878949066780,"{""city"":""Rensselaer"",""state"":""NY""}",[],youtube,1593878591684899,UA000000107376764
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878358805214,"{""city"":""Dayton"",""state"":""OH""}",[],google,1593878358805214,UA000000107374704
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",delivery,1593876526692340,1593876593797690,"{""city"":""Lancaster"",""state"":""OH""}",[],google,1593876526692340,UA000000107358217
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876982202956,"{""city"":""Medford"",""state"":""MA""}",[],direct,1593876982202956,UA000000107362153
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",warranty,1593877516983066,1593877589123808,"{""city"":""Mesquite"",""state"":""TX""}",[],google,1593877516983066,UA000000107367085
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876800257131,"{""city"":""Kent"",""state"":""WA""}",[],facebook,1593876800257131,UA000000107360541
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1593879098779176,1593879104378195,"{""city"":""San Antonio"",""state"":""TX""}",[],facebook,1593878786983750,UA000000107378482
